1.34E+01	μm	0.1017	μm	-1.02E+02	nm
1.36E+01	μm	0.1017	μm	-1.03E+02	nm
1.39E+01	μm	0.1017	μm	-1.03E+02	nm
1.42E+01	μm	0.1017	μm	-1.03E+02	nm
1.44E+01	μm	0.1017	μm	-1.04E+02	nm
1.47E+01	μm	0.1017	μm	-6.92E+01	nm
1.50E+01	μm	0.1017	μm	2.47E+00	nm
1.52E+01	μm	0.1017	μm	-1.63E+00	nm
1.55E+01	μm	0.1017	μm	-1.55E+00	nm
1.57E+01	μm	0.1017	μm	-1.63E+00	nm
1.60E+01	μm	0.1017	μm	-1.72E+00	nm
1.63E+01	μm	0.1017	μm	-1.18E+00	nm
1.65E+01	μm	0.1017	μm	-2.96E-02	nm
1.68E+01	μm	0.1017	μm	1.12E+00	nm
1.71E+01	μm	0.1017	μm	1.65E+00	nm
1.73E+01	μm	0.1017	μm	-5.96E-01	nm
1.76E+01	μm	0.1017	μm	-9.92E-01	nm
1.78E+01	μm	0.1017	μm	-7.71E-01	nm
1.81E+01	μm	0.1017	μm	3.77E-01	nm
1.84E+01	μm	0.1017	μm	-1.10E+00	nm
1.86E+01	μm	0.1017	μm	-1.04E+00	nm
1.89E+01	μm	0.1017	μm	-1.13E+00	nm
1.92E+01	μm	0.1017	μm	-1.07E+00	nm
1.94E+01	μm	0.1017	μm	-3.83E-01	nm
1.97E+01	μm	0.1017	μm	2.92E-01	nm
1.99E+01	μm	0.1017	μm	-1.03E+00	nm
2.02E+01	μm	0.1017	μm	-9.75E-01	nm
2.05E+01	μm	0.1017	μm	-9.16E-01	nm
2.07E+01	μm	0.1017	μm	-8.53E-01	nm
2.10E+01	μm	0.1017	μm	-7.94E-01	nm
2.13E+01	μm	0.1017	μm	4.97E-01	nm
2.15E+01	μm	0.1017	μm	-3.71E-01	nm
2.18E+01	μm	0.1017	μm	-3.12E-01	nm
2.20E+01	μm	0.1017	μm	-5.68E-01	nm
2.23E+01	μm	0.1017	μm	-3.55E-01	nm
2.26E+01	μm	0.1017	μm	-2.99E-01	nm
2.28E+01	μm	0.1017	μm	6.77E-01	nm
2.31E+01	μm	0.1017	μm	-3.74E-02	nm
2.34E+01	μm	0.1017	μm	-2.93E-01	nm
2.36E+01	μm	0.1017	μm	-8.73E-02	nm
2.39E+01	μm	0.1017	μm	1.51E+00	nm
2.41E+01	μm	0.1017	μm	6.36E-01	nm
2.44E+01	μm	0.1017	μm	2.38E+00	nm
2.47E+01	μm	0.1017	μm	7.36E-01	nm
2.49E+01	μm	0.1017	μm	7.88E-01	nm
2.52E+01	μm	0.1017	μm	8.36E-01	nm
2.55E+01	μm	0.1017	μm	8.85E-01	nm
2.57E+01	μm	0.1017	μm	1.71E+00	nm
2.60E+01	μm	0.1017	μm	1.91E+00	nm
2.62E+01	μm	0.1017	μm	1.96E+00	nm
2.65E+01	μm	0.1017	μm	4.79E+00	nm
2.68E+01	μm	0.1017	μm	-1.34E+00	nm
2.70E+01	μm	0.1017	μm	-9.88E+01	nm
2.73E+01	μm	0.1017	μm	-9.99E+01	nm
2.76E+01	μm	0.1017	μm	-1.00E+02	nm
2.78E+01	μm	0.1017	μm	-1.00E+02	nm
2.81E+01	μm	0.1017	μm	-1.01E+02	nm
2.83E+01	μm	0.1017	μm	-1.00E+02	nm
2.86E+01	μm	0.1017	μm	-1.00E+02	nm
2.89E+01	μm	0.1017	μm	-1.00E+02	nm
2.91E+01	μm	0.1017	μm	-1.01E+02	nm
2.94E+01	μm	0.1017	μm	-1.00E+02	nm
2.97E+01	μm	0.1017	μm	-1.01E+02	nm
2.99E+01	μm	0.1017	μm	-1.01E+02	nm
3.02E+01	μm	0.1017	μm	-1.01E+02	nm
3.04E+01	μm	0.1017	μm	-1.01E+02	nm
3.07E+01	μm	0.1017	μm	-1.01E+02	nm
3.10E+01	μm	0.1017	μm	-1.01E+02	nm
3.12E+01	μm	0.1017	μm	-1.02E+02	nm
3.15E+01	μm	0.1017	μm	-1.02E+02	nm
3.18E+01	μm	0.1017	μm	-1.02E+02	nm
3.20E+01	μm	0.1017	μm	-1.02E+02	nm
3.23E+01	μm	0.1017	μm	-1.03E+02	nm
3.25E+01	μm	0.1017	μm	-1.04E+02	nm
3.28E+01	μm	0.1017	μm	-4.92E+01	nm
3.31E+01	μm	0.1017	μm	3.06E+00	nm
3.33E+01	μm	0.1017	μm	-9.15E-01	nm
3.36E+01	μm	0.1017	μm	-1.03E+00	nm
3.39E+01	μm	0.1017	μm	-6.88E-01	nm
3.41E+01	μm	0.1017	μm	-1.86E-01	nm
3.44E+01	μm	0.1017	μm	-9.23E-01	nm
3.46E+01	μm	0.1017	μm	-4.21E-01	nm
3.49E+01	μm	0.1017	μm	7.75E-02	nm
3.52E+01	μm	0.1017	μm	-1.97E-01	nm
3.54E+01	μm	0.1017	μm	-3.61E-03	nm
3.57E+01	μm	0.1017	μm	1.73E+00	nm
3.60E+01	μm	0.1017	μm	-5.54E-01	nm
3.62E+01	μm	0.1017	μm	-8.29E-01	nm
3.65E+01	μm	0.1017	μm	-6.38E-01	nm
3.67E+01	μm	0.1017	μm	-2.94E-01	nm
